,group,names,scores,logfoldchanges,pvals,pvals_adj,cell_type,abs_logfoldchanges
18755,Tofacitinib citrate,NAMPT,1.9537354,0.36351407,0.05073252601275196,0.8555971954583034,CD8 Central Memory,0.36351407
18756,Tofacitinib citrate,TM9SF2,1.9391234,0.25029972,0.05248631287691282,0.8733722462718293,CD8 Central Memory,0.25029972
18757,Tofacitinib citrate,PRPF4,1.9114103,0.2843923,0.0559518648901594,0.895811282945279,CD8 Central Memory,0.2843923
18758,Tofacitinib citrate,PRKCQ,1.905976,0.27598038,0.05665331946139385,0.895811282945279,CD8 Central Memory,0.27598038
18759,Tofacitinib citrate,TFRC,1.9055701,0.29102126,0.05670600268643994,0.895811282945279,CD8 Central Memory,0.29102126
18760,Tofacitinib citrate,DNAJB1,1.8641472,0.2695599,0.062301045898623314,0.9365281327951964,CD8 Central Memory,0.2695599
18761,Tofacitinib citrate,NISCH,1.8520833,0.33229846,0.06401386580642897,0.9365281327951964,CD8 Central Memory,0.33229846
18762,Tofacitinib citrate,UBE3C,1.848295,0.23086925,0.06455967873649356,0.9365281327951964,CD8 Central Memory,0.23086925
18763,Tofacitinib citrate,CD96,1.8480469,0.086680375,0.06459555005638083,0.9365281327951964,CD8 Central Memory,0.086680375
18764,Tofacitinib citrate,PAK1,1.843289,0.2998983,0.06528681694966514,0.9365281327951964,CD8 Central Memory,0.2998983
18765,Tofacitinib citrate,BCL2A1,1.8088789,0.29042748,0.0704698195423754,0.9670155773044579,CD8 Central Memory,0.29042748
18766,Tofacitinib citrate,STK25,1.8020239,0.27257618,0.07154164179635503,0.9670155773044579,CD8 Central Memory,0.27257618
18767,Tofacitinib citrate,CD55,1.7916738,0.08619677,0.0731852315803867,0.9670155773044579,CD8 Central Memory,0.08619677
18768,Tofacitinib citrate,SQSTM1,1.7886297,0.038487907,0.07367447727056312,0.9670155773044579,CD8 Central Memory,0.038487907
18769,Tofacitinib citrate,CALU,1.7786177,0.29529402,0.07530244489784187,0.9670155773044579,CD8 Central Memory,0.29529402
18770,Tofacitinib citrate,NUDCD3,1.7659676,0.300837,0.07740127467186496,0.9670155773044579,CD8 Central Memory,0.300837
18771,Tofacitinib citrate,RGS2,1.7588421,0.27553004,0.07860433274068478,0.9670155773044579,CD8 Central Memory,0.27553004
18772,Tofacitinib citrate,NFKBIA,1.7556175,0.13548003,0.07915373341521496,0.9670155773044579,CD8 Central Memory,0.13548003
18773,Tofacitinib citrate,STAT5B,1.7540617,0.07774378,0.07941994368716482,0.9670155773044579,CD8 Central Memory,0.07774378
18774,Tofacitinib citrate,ARFIP2,1.7503636,0.30999258,0.0800555973620296,0.9670155773044579,CD8 Central Memory,0.30999258
18775,Tofacitinib citrate,PRR7,1.7431027,0.30565107,0.08131567486162566,0.9670155773044579,CD8 Central Memory,0.30565107
18776,Tofacitinib citrate,RORA,1.7325271,0.230273,0.0831797543519747,0.9670155773044579,CD8 Central Memory,0.230273
18777,Tofacitinib citrate,PIM1,1.7323468,0.22319214,0.08321184881441183,0.9670155773044579,CD8 Central Memory,0.22319214
18778,Tofacitinib citrate,DUSP1,1.7261908,0.21619539,0.08431309810853177,0.9670155773044579,CD8 Central Memory,0.21619539
18779,Tofacitinib citrate,STAT5A,1.710722,0.14938366,0.08713244837785657,0.9670155773044579,CD8 Central Memory,0.14938366
18780,Tofacitinib citrate,FBXO11,1.7017474,0.23982812,0.0888027355083059,0.9670155773044579,CD8 Central Memory,0.23982812
18781,Tofacitinib citrate,TNFRSF18,1.7009807,0.6093765,0.08894661147261518,0.9670155773044579,CD8 Central Memory,0.6093765
18782,Tofacitinib citrate,CRK,1.6919384,0.24355945,0.09065771037229292,0.9670155773044579,CD8 Central Memory,0.24355945
18783,Tofacitinib citrate,TENT4A,1.6850158,0.30111706,0.09198551833778017,0.972863787165675,CD8 Central Memory,0.30111706
18784,Tofacitinib citrate,RBM15B,1.6636617,0.18701562,0.09618005859782788,0.9817262328800839,CD8 Central Memory,0.18701562
18785,Tofacitinib citrate,ADA,1.6522067,0.28254962,0.0984924302114637,0.9817262328800839,CD8 Central Memory,0.28254962
18786,Tofacitinib citrate,IL2RA,1.6259367,0.6453171,0.10396310697798852,0.9917990170686829,CD8 Central Memory,0.6453171
18787,Tofacitinib citrate,SLC25A3,1.6252602,0.19223908,0.10410710836217746,0.9917990170686829,CD8 Central Memory,0.19223908
18788,Tofacitinib citrate,ECD,1.617075,0.4140139,0.10586211158786667,0.9933527463282527,CD8 Central Memory,0.4140139
18789,Tofacitinib citrate,DNMT1,1.5985395,0.24022217,0.10992297922259052,0.9941314183603511,CD8 Central Memory,0.24022217
18790,Tofacitinib citrate,DUSP2,1.5985168,0.23220348,0.10992799337638498,0.9941314183603511,CD8 Central Memory,0.23220348
18791,Tofacitinib citrate,PCNA,1.5910305,0.466702,0.1116027075605543,0.9953258969865575,CD8 Central Memory,0.466702
18792,Tofacitinib citrate,ZMIZ1,1.5872648,0.5285639,0.11245268547684664,0.9953258969865575,CD8 Central Memory,0.5285639
18793,Tofacitinib citrate,TNFRSF10B,1.572247,0.21995515,0.11589328212547262,0.9974687854463882,CD8 Central Memory,0.21995515
18794,Tofacitinib citrate,CDKN1A,1.5691577,0.28388864,0.1166111886293468,0.9974687854463882,CD8 Central Memory,0.28388864
18795,Tofacitinib citrate,IRAK1,1.5630018,0.27255556,0.11805217330848453,0.9974687854463882,CD8 Central Memory,0.27255556
18796,Tofacitinib citrate,PSMD7,1.5555831,0.24677815,0.1198072632250949,0.9974687854463882,CD8 Central Memory,0.24677815
18797,Tofacitinib citrate,NUP133,1.5496526,0.2722109,0.1212249131295813,0.9974687854463882,CD8 Central Memory,0.2722109
18798,Tofacitinib citrate,MYC,1.5329211,0.23896126,0.1252953006651622,0.9974687854463882,CD8 Central Memory,0.23896126
18799,Tofacitinib citrate,NFKB2,1.5305985,0.048770647,0.12586865049081786,0.9974687854463882,CD8 Central Memory,0.048770647
18800,Tofacitinib citrate,GTPBP8,1.5298544,0.27276674,0.12605277678352314,0.9974687854463882,CD8 Central Memory,0.27276674
18801,Tofacitinib citrate,ASF1A,1.5239239,0.20095201,0.1275277152160329,0.9974687854463882,CD8 Central Memory,0.20095201
18802,Tofacitinib citrate,LAP3,1.5085453,0.3229375,0.13141501292931934,0.9974687854463882,CD8 Central Memory,0.3229375
18803,Tofacitinib citrate,GTF3C1,1.497902,0.22722833,0.13415869182418677,0.9974687854463882,CD8 Central Memory,0.22722833
18804,Tofacitinib citrate,SNX11,1.4903481,0.6843424,0.1361327355468985,0.9974687854463882,CD8 Central Memory,0.6843424
18805,Tofacitinib citrate,GADD45A,1.4755783,0.22850798,0.1400571286591214,0.9974687854463882,CD8 Central Memory,0.22850798
18806,Tofacitinib citrate,RRP8,1.4530742,0.35748997,0.14620316430489347,0.9974687854463882,CD8 Central Memory,0.35748997
18807,Tofacitinib citrate,PTPRC,1.4505261,0.022220276,0.14691186770518624,0.9974687854463882,CD8 Central Memory,0.022220276
18808,Tofacitinib citrate,RB1,1.4495114,0.27056065,0.14719482504963158,0.9974687854463882,CD8 Central Memory,0.27056065
18809,Tofacitinib citrate,TNFRSF1B,1.4408299,0.24229658,0.14963274005099272,0.9974687854463882,CD8 Central Memory,0.24229658
18810,Tofacitinib citrate,STK10,1.4354407,0.14993185,0.15116157170389583,0.9974687854463882,CD8 Central Memory,0.14993185
18811,Tofacitinib citrate,ERAL1,1.4322838,0.3494773,0.15206263297362874,0.9974687854463882,CD8 Central Memory,0.3494773
18812,Tofacitinib citrate,CERK,1.4271876,0.26683435,0.15352582385317498,0.9974687854463882,CD8 Central Memory,0.26683435
18813,Tofacitinib citrate,TIGIT,1.4155748,0.20821896,0.15690004969377513,0.9974687854463882,CD8 Central Memory,0.20821896
18814,Tofacitinib citrate,APPBP2,1.4071639,0.24233669,0.15937880165594576,0.9974687854463882,CD8 Central Memory,0.24233669
18815,Tofacitinib citrate,CD4,1.4061942,0.84912306,0.15966644978279587,0.9974687854463882,CD8 Central Memory,0.84912306
18816,Tofacitinib citrate,NFATC1,1.4024736,0.20360568,0.16077386053894072,0.9974687854463882,CD8 Central Memory,0.20360568
18817,Tofacitinib citrate,CLSTN1,1.388448,0.22222446,0.16500067208180058,0.9974687854463882,CD8 Central Memory,0.22222446
18818,Tofacitinib citrate,BACH2,1.3862156,0.062505595,0.1656810756270547,0.9974687854463882,CD8 Central Memory,0.062505595
18819,Tofacitinib citrate,IGF1R,1.3797666,0.28108904,0.16765854267500657,0.9974687854463882,CD8 Central Memory,0.28108904
18820,Tofacitinib citrate,SMC1A,1.3617496,0.2231978,0.17327690076863267,0.9974687854463882,CD8 Central Memory,0.2231978
18821,Tofacitinib citrate,STAT4,1.358029,0.15007493,0.17445446953853117,0.9974687854463882,CD8 Central Memory,0.15007493
18822,Tofacitinib citrate,DNM1L,1.3524143,0.2046953,0.17624282531487856,0.9974687854463882,CD8 Central Memory,0.2046953
18823,Tofacitinib citrate,CCR7,1.3519182,0.1538568,0.17640148736859873,0.9974687854463882,CD8 Central Memory,0.1538568
18824,Tofacitinib citrate,HDAC6,1.3444544,0.30583206,0.17880149675936452,0.9974687854463882,CD8 Central Memory,0.30583206
18825,Tofacitinib citrate,CTNNAL1,1.3326837,0.19201773,0.18263563287275275,0.9974687854463882,CD8 Central Memory,0.19201773
18826,Tofacitinib citrate,CYFIP2,1.328467,0.14448166,0.1840238903678152,0.9974687854463882,CD8 Central Memory,0.14448166
18827,Tofacitinib citrate,VAV1,1.3226042,0.20005773,0.18596705124850887,0.9974687854463882,CD8 Central Memory,0.20005773
18828,Tofacitinib citrate,HEATR1,1.3024452,0.22745432,0.19276426687440118,0.9974687854463882,CD8 Central Memory,0.22745432
18829,Tofacitinib citrate,DNTTIP2,1.3003255,0.14227854,0.1934894352334241,0.9974687854463882,CD8 Central Memory,0.14227854
18830,Tofacitinib citrate,DLD,1.2996941,0.24585673,0.19370582961259486,0.9974687854463882,CD8 Central Memory,0.24585673
18831,Tofacitinib citrate,ACVR2A,1.2775733,0.5571673,0.20139992370314574,0.9974687854463882,CD8 Central Memory,0.5571673
18832,Tofacitinib citrate,NUCB2,1.2742134,0.24492285,0.20258777990167565,0.9974687854463882,CD8 Central Memory,0.24492285
18833,Tofacitinib citrate,AKAP8L,1.2698615,0.20951405,0.204133989563406,0.9974687854463882,CD8 Central Memory,0.20951405
18834,Tofacitinib citrate,PRKCH,1.2678996,0.14346656,0.20483378641603056,0.9974687854463882,CD8 Central Memory,0.14346656
18835,Tofacitinib citrate,FGFR1,1.2655996,0.25899804,0.20565645745061323,0.9974687854463882,CD8 Central Memory,0.25899804
18836,Tofacitinib citrate,IL4R,1.2616084,0.21780577,0.20708972677590032,0.9974687854463882,CD8 Central Memory,0.21780577
18837,Tofacitinib citrate,USP7,1.2491612,0.19337423,0.21160611113992334,0.9974687854463882,CD8 Central Memory,0.19337423
18838,Tofacitinib citrate,REPS1,1.2490485,0.13327987,0.211647343246522,0.9974687854463882,CD8 Central Memory,0.13327987
18839,Tofacitinib citrate,CD83,1.2488229,0.26645505,0.21172982488084569,0.9974687854463882,CD8 Central Memory,0.26645505
18840,Tofacitinib citrate,IRAK2,1.24057,0.37849316,0.21476465591805882,0.9974687854463882,CD8 Central Memory,0.37849316
18841,Tofacitinib citrate,CD8A,1.2386308,0.098160826,0.2154822855988906,0.9974687854463882,CD8 Central Memory,0.098160826
18842,Tofacitinib citrate,FOXO1,1.237413,0.1733552,0.21593377223305676,0.9974687854463882,CD8 Central Memory,0.1733552
18843,Tofacitinib citrate,ANXA7,1.2351356,0.16420689,0.21678004719471955,0.9974687854463882,CD8 Central Memory,0.16420689
18844,Tofacitinib citrate,INSIG1,1.2336924,0.18640077,0.21731753439490475,0.9974687854463882,CD8 Central Memory,0.18640077
18845,Tofacitinib citrate,PSMB7,1.2324973,0.22500749,0.2177633659699474,0.9974687854463882,CD8 Central Memory,0.22500749
18846,Tofacitinib citrate,LRRC41,1.228258,0.20159213,0.2193501085553432,0.9974687854463882,CD8 Central Memory,0.20159213
18847,Tofacitinib citrate,FYN,1.2187648,0.0144564,0.2229334656089299,0.9974687854463882,CD8 Central Memory,0.0144564
18848,Tofacitinib citrate,STMN1,1.2117746,0.25520942,0.22559869084581707,0.9974687854463882,CD8 Central Memory,0.25520942
18849,Tofacitinib citrate,IL17RA,1.210151,0.21333522,0.22622095303615763,0.9974687854463882,CD8 Central Memory,0.21333522
18850,Tofacitinib citrate,HTATSF1,1.1976136,0.22603443,0.2310674706778062,0.9974687854463882,CD8 Central Memory,0.22603443
18851,Tofacitinib citrate,ATG7,1.196441,0.30764514,0.23152448617788135,0.9974687854463882,CD8 Central Memory,0.30764514
18852,Tofacitinib citrate,DFFA,1.1941185,0.24325559,0.2324316227437807,0.9974687854463882,CD8 Central Memory,0.24325559
18853,Tofacitinib citrate,MBTPS1,1.1896087,0.17258306,0.2342002503134073,0.9974687854463882,CD8 Central Memory,0.17258306
18854,Tofacitinib citrate,FOXP1,1.1890223,0.07879913,0.23443087038903243,0.9974687854463882,CD8 Central Memory,0.07879913
18855,Tofacitinib citrate,KLHL21,1.1669917,0.18213478,0.24321370943201137,0.9974687854463882,CD8 Central Memory,0.18213478
18856,Tofacitinib citrate,TNFRSF25,1.1627976,0.14435844,0.2449116442105158,0.9974687854463882,CD8 Central Memory,0.14435844
18857,Tofacitinib citrate,CCDC85B,1.1389405,0.2816136,0.2547279914346259,0.9974687854463882,CD8 Central Memory,0.2816136
18858,Tofacitinib citrate,TCERG1,1.1347013,0.13722984,0.25650053738350587,0.9974687854463882,CD8 Central Memory,0.13722984
18859,Tofacitinib citrate,MAP4K2,1.1229079,0.25210553,0.2614765987899128,0.9974687854463882,CD8 Central Memory,0.25210553
18860,Tofacitinib citrate,MAPK14,1.1114529,0.1614723,0.2663734494268982,0.9974687854463882,CD8 Central Memory,0.1614723
18861,Tofacitinib citrate,TXNDC9,1.1074617,0.18800135,0.26809436704792167,0.9974687854463882,CD8 Central Memory,0.18800135
18862,Tofacitinib citrate,MTA1,1.0873027,0.29330915,0.276903076395822,0.9974687854463882,CD8 Central Memory,0.29330915
18863,Tofacitinib citrate,EBP,1.0741113,0.25979683,0.2827727837148494,0.9974687854463882,CD8 Central Memory,0.25979683
18864,Tofacitinib citrate,DOCK9,1.0740436,0.16271959,0.2828031005091811,0.9974687854463882,CD8 Central Memory,0.16271959
18865,Tofacitinib citrate,PARP1,1.0740211,0.24757718,0.2828132065968012,0.9974687854463882,CD8 Central Memory,0.24757718
18866,Tofacitinib citrate,PDCD1,1.0739535,0.49413732,0.28284352632820065,0.9974687854463882,CD8 Central Memory,0.49413732
18867,Tofacitinib citrate,ICMT,1.0675044,0.3254949,0.28574412552708695,0.9974687854463882,CD8 Central Memory,0.3254949
18868,Tofacitinib citrate,ST7,1.0563877,0.30480644,0.2907911591876219,0.9974687854463882,CD8 Central Memory,0.30480644
18869,Tofacitinib citrate,PIK3IP1,1.0534787,0.14038473,0.2921216207676296,0.9974687854463882,CD8 Central Memory,0.14038473
18870,Tofacitinib citrate,PHF10,1.0529376,0.1372604,0.2923695989808254,0.9974687854463882,CD8 Central Memory,0.1372604
18871,Tofacitinib citrate,KHDC4,1.0507052,0.22566386,0.2933940032671908,0.9974687854463882,CD8 Central Memory,0.22566386
18872,Tofacitinib citrate,PLOD3,1.0489239,0.28053504,0.2942131829084562,0.9974687854463882,CD8 Central Memory,0.28053504
18873,Tofacitinib citrate,TRAT1,1.0470523,0.17600906,0.2950754904344336,0.9974687854463882,CD8 Central Memory,0.17600906
18874,Tofacitinib citrate,P4HTM,1.0454513,0.44112048,0.2958144693115403,0.9974687854463882,CD8 Central Memory,0.44112048
18875,Tofacitinib citrate,BCL11B,1.0449551,0.1687439,0.29604369989054513,0.9974687854463882,CD8 Central Memory,0.1687439
18876,Tofacitinib citrate,MAP3K7,1.0410316,0.14890894,0.29786089341473543,0.9974687854463882,CD8 Central Memory,0.14890894
18877,Tofacitinib citrate,NCOA3,1.0347178,0.1777486,0.30080072800351587,0.9974687854463882,CD8 Central Memory,0.1777486
18878,Tofacitinib citrate,CST7,1.0269158,0.16270274,0.3044601413501997,0.9974687854463882,CD8 Central Memory,0.16270274
18879,Tofacitinib citrate,PLA2G6,1.0261942,0.388898,0.3048000711616191,0.9974687854463882,CD8 Central Memory,0.388898
18880,Tofacitinib citrate,USP1,1.0219324,0.16286689,0.3068129174489713,0.9974687854463882,CD8 Central Memory,0.16286689
18881,Tofacitinib citrate,KAT6B,1.0212784,0.16727787,0.30712254429020525,0.9974687854463882,CD8 Central Memory,0.16727787
18882,Tofacitinib citrate,NUP85,1.0169264,0.16752842,0.30918843373347593,0.9974687854463882,CD8 Central Memory,0.16752842
18883,Tofacitinib citrate,BMI1,1.0168588,0.07422575,0.30922061832467296,0.9974687854463882,CD8 Central Memory,0.07422575
18884,Tofacitinib citrate,AKT1,1.015393,0.17073458,0.30991849480155464,0.9974687854463882,CD8 Central Memory,0.17073458
18885,Tofacitinib citrate,SMARCC1,1.0150098,0.18487382,0.31010118780955154,0.9974687854463882,CD8 Central Memory,0.18487382
18886,Tofacitinib citrate,MAF,1.0086057,0.42704508,0.3131637514034452,0.9974687854463882,CD8 Central Memory,0.42704508
18887,Tofacitinib citrate,DDX10,1.004141,0.1923252,0.315310659851309,0.9974687854463882,CD8 Central Memory,0.1923252
18888,Tofacitinib citrate,IGF2R,1.0040734,0.16088618,0.3153432629546492,0.9974687854463882,CD8 Central Memory,0.16088618
18889,Tofacitinib citrate,TARBP1,0.99697036,0.30535308,0.3187789131113241,0.9974687854463882,CD8 Central Memory,0.30535308
18890,Tofacitinib citrate,PIK3CB,0.9927085,0.15655425,0.3208520228754317,0.9974687854463882,CD8 Central Memory,0.15655425
18891,Tofacitinib citrate,CASK,0.98653,0.1603139,0.32387309095277117,0.9974687854463882,CD8 Central Memory,0.1603139
18892,Tofacitinib citrate,TICAM1,0.97926915,0.19943069,0.32744700433504204,0.9974687854463882,CD8 Central Memory,0.19943069
18893,Tofacitinib citrate,IL6ST,0.97829956,0.14813618,0.3279261964070981,0.9974687854463882,CD8 Central Memory,0.14813618
18894,Tofacitinib citrate,TFAM,0.97412795,0.17403871,0.32999302360044613,0.9974687854463882,CD8 Central Memory,0.17403871
18895,Tofacitinib citrate,RUVBL1,0.9683553,0.20136188,0.33286694584281284,0.9974687854463882,CD8 Central Memory,0.20136188
18896,Tofacitinib citrate,EWSR1,0.96476996,0.08729875,0.3346600315562219,0.9974687854463882,CD8 Central Memory,0.08729875
18897,Tofacitinib citrate,CNOT4,0.96125233,0.12748261,0.3364253237917626,0.9974687854463882,CD8 Central Memory,0.12748261
18898,Tofacitinib citrate,YBX3,0.96089154,0.20924045,0.33660671750967186,0.9974687854463882,CD8 Central Memory,0.20924045
18899,Tofacitinib citrate,TRGC1,0.9605307,0.16146289,0.3367881741237382,0.9974687854463882,CD8 Central Memory,0.16146289
18900,Tofacitinib citrate,ATP6V0B,0.95825326,0.15888911,0.33793507053043925,0.9974687854463882,CD8 Central Memory,0.15888911
18901,Tofacitinib citrate,RRP1B,0.9516463,0.16246314,0.34127638209738753,0.9974687854463882,CD8 Central Memory,0.16246314
18902,Tofacitinib citrate,ARID4B,0.9439119,0.15200263,0.3452146581371449,0.9974687854463882,CD8 Central Memory,0.15200263
18903,Tofacitinib citrate,RGS1,0.94122857,0.14943033,0.34658774259778735,0.9974687854463882,CD8 Central Memory,0.14943033
18904,Tofacitinib citrate,POLD3,0.9377109,0.2522616,0.34839301190512606,0.9974687854463882,CD8 Central Memory,0.2522616
18905,Tofacitinib citrate,CXCR6,0.93047255,0.40553886,0.3521264617004306,0.9974687854463882,CD8 Central Memory,0.40553886
18906,Tofacitinib citrate,SUPV3L1,0.93020195,0.15775317,0.35226651929416697,0.9974687854463882,CD8 Central Memory,0.15775317
18907,Tofacitinib citrate,IFRD2,0.9154097,0.16318454,0.35997660773390305,0.9974687854463882,CD8 Central Memory,0.16318454
18908,Tofacitinib citrate,BZW2,0.9068635,0.16327204,0.3644789882867062,0.9974687854463882,CD8 Central Memory,0.16327204
18909,Tofacitinib citrate,KDELR1,0.90427035,0.17638923,0.36585207581542367,0.9974687854463882,CD8 Central Memory,0.17638923
18910,Tofacitinib citrate,CRELD2,0.90314287,0.26027378,0.36645007595041235,0.9974687854463882,CD8 Central Memory,0.26027378
18911,Tofacitinib citrate,CCR4,0.9004144,0.39264387,0.3678997571148691,0.9974687854463882,CD8 Central Memory,0.39264387
18912,Tofacitinib citrate,ECSIT,0.8989487,0.2529789,0.3686799838736108,0.9974687854463882,CD8 Central Memory,0.2529789
18913,Tofacitinib citrate,FASLG,0.89164275,0.313924,0.372584451214226,0.9974687854463882,CD8 Central Memory,0.313924
18914,Tofacitinib citrate,TIMM22,0.8908084,0.16514587,0.37303195597558614,0.9974687854463882,CD8 Central Memory,0.16514587
18915,Tofacitinib citrate,TEX10,0.88711035,0.20687267,0.37501949544892055,0.9974687854463882,CD8 Central Memory,0.20687267
18916,Tofacitinib citrate,SLC1A4,0.8818564,0.40788108,0.377854485172644,0.9974687854463882,CD8 Central Memory,0.40788108
