,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,cell_type,drug,comparison,gene_set
18,prerank,Bacterial invasion of epithelial cells,-0.4834344173759425,-1.2719942928203758,0.1905781584582441,0.8714224428510142,0.961,9/16,32.22%,PTK2;ITGA5;ITGB1;PIK3CB;CDH1;PIK3CA;SRC;SHC1;CLTB,CD4 Central Memory,Erlotinib hydrochloride,Erlotinib hydrochloride vs. DMSO control,KEGG
19,prerank,Relaxin signaling pathway,-0.381978198373785,-1.267212480037562,0.1380952380952381,0.8030169315883602,0.966,20/40,33.97%,COL1A1;SMAD3;JUN;TGFB1;NFKB1;MAP2K1;MAPK13;TGFBR2;PIK3CB;GNA15;PIK3CA;MAPK9;MAPK1;SRC;SHC1;FOS;MAPK14;MAPK8;MAPK3;MAP2K2,CD4 Central Memory,Erlotinib hydrochloride,Erlotinib hydrochloride vs. DMSO control,KEGG
20,prerank,Th17 cell differentiation,0.37469647131828465,1.2508436969062453,0.13722397476340695,1.0,0.99,15/65,11.75%,IL2RB;JAK3;STAT3;STAT1;IL2RA;PRKCQ;IL6R;HIF1A;MAPK11;IFNGR1;RUNX1;RORC;JAK2;ZAP70;STAT5A,CD4 Central Memory,Erlotinib hydrochloride,Erlotinib hydrochloride vs. DMSO control,KEGG
21,prerank,Insulin resistance,0.44267245812905714,1.2466303476921052,0.16440677966101694,1.0,0.992,6/27,12.14%,STAT3;PTPN1;PRKCQ;TNFRSF1A;FOXO1;PIK3CD,CD4 Central Memory,Erlotinib hydrochloride,Erlotinib hydrochloride vs. DMSO control,KEGG
22,prerank,Kaposi sarcoma-associated herpesvirus infection,0.3622436977554801,1.2436405255496814,0.14193548387096774,1.0,0.992,15/81,12.38%,MYC;STAT3;STAT1;HIF1A;TNFRSF1A;FAS;CASP8;MAPK11;STAT2;IFNGR1;ICAM1;TP53;JAK2;PIK3CD;CDK4,CD4 Central Memory,Erlotinib hydrochloride,Erlotinib hydrochloride vs. DMSO control,KEGG
23,prerank,Neurotrophin signaling pathway,-0.3508789018345085,-1.2273168249075832,0.13178294573643412,0.8980184434729889,0.981,27/52,31.59%,IRAK2;BCL2;JUN;FASLG;NFKB1;BRAF;NFKBIE;MAP2K1;ABL1;MAP2K5;MAPK13;MAP3K1;BAD;RIPK2;PIK3CB;GSK3B;PIK3CA;MAPK9;IRAK1;FOXO3;CALM3;NFKBIB;MAPK1;SHC1;PSEN1;MAPK14;MAPK8,CD4 Central Memory,Erlotinib hydrochloride,Erlotinib hydrochloride vs. DMSO control,KEGG
24,prerank,Prolactin signaling pathway,0.4107246052630025,1.2263928330163416,0.16271186440677965,1.0,0.992,8/34,12.14%,STAT3;STAT1;SOCS1;MAPK11;SOCS2;JAK2;STAT5A;PIK3CD,CD4 Central Memory,Erlotinib hydrochloride,Erlotinib hydrochloride vs. DMSO control,KEGG
25,prerank,Toxoplasmosis,0.3763520469906502,1.2212806290258704,0.1757188498402556,1.0,0.992,13/56,10.87%,STAT3;STAT1;LY96;SOCS1;TNFRSF1A;CASP8;MAPK11;IFNGR1;TLR2;ITGA6;IRAK4;JAK2;MYD88,CD4 Central Memory,Erlotinib hydrochloride,Erlotinib hydrochloride vs. DMSO control,KEGG
26,prerank,GnRH signaling pathway,-0.4062087896126287,-1.2161008754338882,0.1973392461197339,0.8717511574654432,0.984,15/25,33.97%,JUN;GNA11;EGR1;MAP2K1;MAPK13;MAP3K1;MAP3K4;MAPK9;CALM3;MAPK1;SRC;MAPK14;MAPK8;MAPK3;MAP2K2,CD4 Central Memory,Erlotinib hydrochloride,Erlotinib hydrochloride vs. DMSO control,KEGG
27,prerank,RNA transport,0.4717598156337339,1.2145398804772896,0.22562141491395793,1.0,0.994,7/18,23.41%,TACC3;ELAC2;RPP38;NUP85;NUP107;EIF4G1;RNPS1,CD4 Central Memory,Erlotinib hydrochloride,Erlotinib hydrochloride vs. DMSO control,KEGG
28,prerank,Antigen processing and presentation,-0.4133871790465523,-1.2058838815466963,0.21345707656612528,0.8470975613832756,0.986,10/20,34.44%,TNF;KLRD1;CD8A;KLRC4;HSPA1A;CD74;IFNG;RFX5;PSME2;HSPA8,CD4 Central Memory,Erlotinib hydrochloride,Erlotinib hydrochloride vs. DMSO control,KEGG
29,prerank,Endocytosis,0.4100375206380696,1.205301453071863,0.20141342756183744,1.0,0.995,3/34,3.33%,IL2RB;IL2RA;KIF5C,CD4 Central Memory,Erlotinib hydrochloride,Erlotinib hydrochloride vs. DMSO control,KEGG
30,prerank,Renal cell carcinoma,-0.38560402568026486,-1.2013244100746852,0.2009685230024213,0.8051160091976418,0.991,15/29,27.62%,PAK1;JUN;TGFB1;BRAF;MAP2K1;CDKN1A;TGFB3;BAD;PAK4;CREBBP;PIK3CB;PIK3CA;TFE3;MAPK1;EP300,CD4 Central Memory,Erlotinib hydrochloride,Erlotinib hydrochloride vs. DMSO control,KEGG
31,prerank,IL-17 signaling pathway,-0.3756962718490146,-1.198795773689503,0.1935483870967742,0.7602511602511602,0.991,19/34,33.49%,JUN;FOSL1;NFKB1;TNFAIP3;TNF;TRAF3;FOSB;MAPK13;IL17RA;GSK3B;CHUK;MAPK9;IKBKE;MAPK1;FOS;MAPK14;MAPK8;IFNG;MAPK3,CD4 Central Memory,Erlotinib hydrochloride,Erlotinib hydrochloride vs. DMSO control,KEGG
